"id","ts","temperature","humidity","pm25","pm10","latitude","longitude","room_id"
"196","2025-03-30 14:18:54","32","68","38","46","13.744800","100.512700","1"
"197","2025-03-30 14:28:59","32","66","39","46","13.744800","100.512700","1"
"198","2025-03-30 14:39:03","32","62","39","49","13.744800","100.512700","1"
"199","2025-03-30 14:49:08","32","66","35","42","13.744800","100.512700","1"
"200","2025-03-30 14:59:13","32","67","39","48","13.744800","100.512700","1"
"201","2025-03-30 15:09:17","32","63","34","37","13.744800","100.512700","1"
"202","2025-03-30 15:19:22","32","66","37","42","13.744800","100.512700","1"
"203","2025-03-30 15:29:27","32","66","45","54","13.744800","100.512700","1"
"204","2025-03-30 15:39:32","32","62","46","56","13.744800","100.512700","1"
"205","2025-03-30 15:49:37","32","67","42","52","13.744800","100.512700","1"
"206","2025-03-30 15:59:42","32","67","38","45","13.744800","100.512700","1"
"207","2025-03-30 16:09:47","32","69","45","55","13.744800","100.512700","1"
"208","2025-03-30 16:19:52","32","69","41","51","13.744800","100.512700","1"
"209","2025-03-30 16:29:57","32","61","41","49","13.744800","100.512700","1"
"210","2025-03-30 16:40:01","32","63","40","51","13.744800","100.512700","1"
"211","2025-03-30 16:50:06","32","67","38","44","13.744800","100.512700","1"
"212","2025-03-30 17:00:11","32","67","41","48","13.744800","100.512700","1"
"213","2025-03-30 17:10:16","32","67","41","49","13.744800","100.512700","1"
"214","2025-03-30 17:20:21","32","77","38","47","13.744800","100.512700","1"
"215","2025-03-30 17:30:26","32","67","40","51","13.744800","100.512700","1"
"216","2025-03-30 17:40:31","32","69","41","47","13.744800","100.512700","1"
"217","2025-03-30 17:50:36","32","68","39","46","13.744800","100.512700","1"
"218","2025-03-30 18:00:41","32","68","38","45","13.744800","100.512700","1"
"219","2025-03-30 18:10:45","32","65","36","45","13.744800","100.512700","1"
"220","2025-03-30 18:20:50","32","68","37","43","13.744800","100.512700","1"
"221","2025-03-30 18:30:55","32","63","39","46","13.744800","100.512700","1"
"222","2025-03-30 18:41:00","32","65","35","40","13.744800","100.512700","1"
"223","2025-03-30 18:51:04","32","64","37","44","13.744800","100.512700","1"
"224","2025-03-30 19:01:09","32","66","36","41","13.744800","100.512700","1"
"225","2025-03-30 19:11:14","32","72","35","39","13.744800","100.512700","1"
"226","2025-03-30 19:21:19","32","60","37","45","13.744800","100.512700","1"
"227","2025-03-30 19:31:23","32","68","36","42","13.744800","100.512700","1"
"228","2025-03-30 19:41:28","32","61","34","41","13.744800","100.512700","1"
"229","2025-03-30 19:51:33","32","64","33","40","13.744800","100.512700","1"
"230","2025-03-30 20:01:38","32","69","34","39","13.744800","100.512700","1"
"231","2025-03-30 20:11:43","32","66","33","39","13.744800","100.512700","1"
"232","2025-03-30 20:21:48","32","62","33","36","13.744800","100.512700","1"
"233","2025-03-30 20:31:53","32","63","34","41","13.744800","100.512700","1"
"234","2025-03-30 20:41:58","32","68","32","34","13.744800","100.512700","1"
"235","2025-03-30 20:52:03","32","63","33","39","13.744800","100.512700","1"
"236","2025-03-30 21:02:08","32","66","35","42","13.744800","100.512700","1"
"237","2025-03-30 21:12:12","32","66","35","41","13.744800","100.512700","1"
"238","2025-03-30 21:22:17","32","64","32","36","13.744800","100.512700","1"
"239","2025-03-30 21:32:22","32","72","34","41","13.744800","100.512700","1"
"240","2025-03-30 21:42:27","32","67","36","45","13.744800","100.512700","1"
"241","2025-03-30 21:52:31","32","59","34","40","13.744800","100.512700","1"
